	id	text	hashtags
173	1460660294678560772	b'@Bosslogic @wongrel @SimuLiu @shangchi Watch it already before it hits on the cinema.\\U0001f605'	[]
174	1460660125929287686	b'@EllenYChang @shangchi This is pretty good.'	[]
175	1460659787998253061	b'just watched shangchi'	[]
176	1460659697040736256	b'@Marvel @shangchi Shang Chi was such a great movie. Whoever was in charge of costumes and scenery did incredible!'	[]
177	1460659436129861640	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Will they really spoil the other Spidermen showing up though? I\\u2019m betting it\\u2019s just another tease.'	[]
178	1460659240025174025	b'@ffforyyy1 @C_Shangchi Best \\U0001f525\\U0001f525\\U0001f525\\U0001f525'	[]
179	1460659155388317704	b'@jhutchison1970 @shangchi @awkwafina It was fun'	[]
180	1460658815196672000	b'@Marvel @shangchi I can not wait until your writer is held accountable for starting a riot!'	[]
181	1460658734452162564	b'@MissVerryCherry @SimuLiu @shangchi very!!'	[]
182	1460658712113147908	b'@shangchi Check my profile If you wanna see some amazing memes\\U0001f4ab'	[]
183	1460658623525228546	b'@yelenqvision WV- Ascension\\nTfatws- Louisiana Hero\\nLoki- Classic Builds\\nBW- Red Rising\\nSCatlottr- Xu ShangChi\\nEternals- Eternals Theme\\n\\nBest songs of phase 4'	[]
184	1460658365479145475	b'@Marvel @shangchi Watch this one last week I like \\U0001f44d\\U0001f3fb'	[]
185	1460658249393336323	b'@Bosslogic @wongrel @SimuLiu @shangchi Etna excitement kis liye \\nI have also watched it in last week. https://t.co/4eVcxKODRp'	[]
186	1460657618943451137	"b""@Bosslogic @wongrel @SimuLiu @shangchi Best marvels movie I've ever watched my entire life. The CGI, combat, storyline top top class !"""	[]
187	1460657617680973824	b'@Marvel @shangchi Watched it last night - it was great.'	[]
188	1460657047888961537	b'@Bosslogic @wongrel @SimuLiu @shangchi Can I get a regular theater style poster sent to me of this pleeeeeeaaase!'	[]
189	1460656611429687308	b'@Bosslogic @wongrel @SimuLiu @shangchi Shang Chi Had One Or Two Good Posters But Just Look At This &amp; Imagine If This Was The Poster.\\n\\nNot Sure Why The MCU In Particular Keeps Having This Issue.\\n\\nSure What They Are Doing Now Might Cost Nothing At All But How Much More Will Actual Professionals Charge?'	[]
190	1460656258839629826	b'RT @Luiz_Fernando_J: @BlackMajikMan90 In ShangChi\\u2019s case, they gave it a 70-day window, but the 45-day window agreement started with #TheLa\\u2026'	[]
191	1460655986675490821	b'@PopplioPup @SimuLiu @shangchi No not yet.. is it good? Xx'	[]
192	1460655617048301569	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Pretty sure they said 8:30pm EST not Pacific'	[]
193	1460655605689962502	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Clerks on 4K Blu-ray with Dolby Vision HDR, please sir!\\n? \\U0001f97a'	[]
194	1460655400076955667	b'@shangchi I hope some include Wenwu!'	[]
195	1460655387661651973	b'Pass jem 12 kelar\\nGut neyt\\n\\n\\U0001f634\\U0001f4a4\\U0001f4a4\\U0001f4a4\\n\\nCheck out Shang-Chi and The Legend of The Ten Rings on Disney+ Hotstar! https://t.co/kgp9HkwVLJ'	[]
196	1460655070928949257	b'@Marvel @shangchi Peak movie'	[]
197	1460654487383810053	b'@Marvel @shangchi No\\u2026. Just waiting on the no way home trailer as promised \\U0001f605'	[]
198	1460654186417295360	b'RT @moviesmusicme97: Go check out my latest Quick Movie Reviews! Featuring The Wolf Of Snow Hollow, Shang-Chi, The Texas Chainsaw Massacre,\\u2026'	[]
199	1460654113310531591	b'@Marvel @shangchi Does it include Spider-Man no way home scenes'	[]
200	1460654098366222340	b'@Marvel @shangchi im cool with the Simu cut https://t.co/w0MlyZZc6W'	[]
201	1460654080452280323	"b""@Marvel @shangchi Where's the NWH trailer sis"""	[]
202	1460654065021603846	b'@Marvel @shangchi Loooove it \\U0001f4af for Shang Chi 2 : More Xialing, less AwkwardFina.'	[]
203	1460653899799355394	b'Ready for more Shang-Chi and The Legend of The Ten Rings? Get 11-Deleted Scenes, Bonus Features, a Gag Reel, and more, only on Digital Now: https://t.co/aMvb633tXC https://t.co/cUnBWVUZUr'	[]
204	1460653895730884615	"b""Ready for more Marvel Studios' @ShangChi and The Legend of The Ten Rings? Get 11-Deleted Scenes, Bonus Features, a Gag Reel, and more, only on Digital Now: https://t.co/rYMveymITb https://t.co/RP8s2sg6C2"""	[]
205	1460653408621314051	b'@MissVerryCherry @SimuLiu @shangchi Have you watched Kims Convenience ?'	[]
206	1460653315524599812	b'RT @RxCaste: @yoloboyd02 Shangchi was boring AF, and didn\\u2019t make any fucking sense when you start to think about it.'	[]
207	1460653137627385859	b'@yoloboyd02 Shangchi was boring AF, and didn\\u2019t make any fucking sense when you start to think about it.'	[]
208	1460653055989497865	b'I\\u2019m that person\\u2026 I only just followed @SimuLiu because I\\u2019m uber attracted to him \\u2026 and his 10 rings \\U0001f497 \\n\\nMan with jewellery = a win win people\\u2026 also @shangchi was Amazing! Xx'	[]
209	1460652949768577027	b'@Bosslogic @wongrel @SimuLiu @shangchi I just watched it. Easily one of my new favourites.'	[]
210	1460652756620877824	b'@wikipediabrown of @TheWeeklyPlanet would love this thread about accuracy of bus/tram in @shangchi https://t.co/r8LxGhteOz'	[]
211	1460652201022476290	b'This is an excellent @shangchi thread!\\nCritique of the bus fight from an IRL SF MUNI bus driver! https://t.co/xUHJu5GIo5'	[]
212	1460650707820990471	b'@SavyLora @shangchi So great to hear. Looking forward to seeing this Canadian \\U0001f1e8\\U0001f1e6 in action!!'	[]
213	1460650610504568836	"b""We just watched @shangchi a couple of nights ago (no spoilers: it's great). This breakdown of the bus scene had me laughing out loud. https://t.co/TxCNeQn2dF"""	[]
214	1460650153342390272	"b""@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals I'm pretty sure it's 8pm EST, so there should be time to watch it before the show starts."""	[]
215	1460650019338391556	b'RT @andyparkart: Now THIS was a fun keyframe to create! After designing the look for Shang-Chi during preproduction I had to figure out how\\u2026'	[]
216	1460649677288787970	b'@Bosslogic @wongrel @SimuLiu @shangchi were you waiting for the torrent to come out in 4k? LOL \\U0001f606'	[]
217	1460649637702946819	b'RT @DevonBiere: @ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Spider-Man: Homecoming\\nSpider-Man: Far From Home\\nSpid\\u2026'	[]
218	1460649630140706820	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Excited to see the trailer'	[]
219	1460649533281484801	b'@WhoDatAgent @shangchi Exactly'	[]
220	1460649496833056769	"b""@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Spider-Man: Homecoming\\nSpider-Man: Far From Home\\nSpider-Man: No Way Home\\nSpider-Man: Home Alone 2: Lost in New York\\nSpider-Man: Homey Don't Play That\\nSpider-Man IV: The Voyage Home\\nSpider-Man: Home for Christmas\\nSpider-Man's Home for Peculiar Children"""	[]
221	1460649480848564236	"b""@Clare_BK @ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Tell me about it. I'm on the earlies from tomorrow - no WAY to watch this when it drops."""	[]
222	1460649187666763788	b'@EllenYChang @shangchi Definitely my favorite scene, but I thought it was weird the driver didn\\u2019t just stop the bus while a fight broke out. \\U0001f602'	[]
223	1460649165797707778	b'@EnglishmanSDCC @ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Damn that\\u2019s a shitty drop time for europe, they usually do them AM PST so we can all watch'	[]
224	1460649072885477379	b'@thesnkrsaint @shangchi And the most of the Asian people actually went to the movie theater to watch it \\U0001f923\\U0001f923\\U0001f923\\U0001f923'	[]
225	1460648950583676928	b'@EllenYChang @shangchi I\\u2019m going to watch @shangchi tonight or tomorrow. I\\u2019ll be on the lookout for the bus scene now.'	[]
226	1460648557371961349	b'Finally introduced Bentley to @shangchi and he now has a new favorite superhero. Also, he said he loves Katy because she says \\u201cbad words.\\u201d \\U0001f923 @SimuLiu @awkwafina https://t.co/N6eFuYh8NN'	[]
227	1460648549297709056	b'RT @weta_digital: In Shang-Chi and the Legend of the Ten Rings, we created the massive water tornado that is stirred up during an epic batt\\u2026'	[]
228	1460648515625832448	b'I find it funny  that most non-asians  only watched @shangchi when it became free on Disney plus. Which is the most Asian thing you can do. Hahaha'	[]
229	1460648389436219395	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals 2am UK time? That sucks \\U0001f615 \\U0001f61e'	[]
230	1460648201426513925	"b""@PhsycoRed @ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Doesn't have to have the video on screen - just a shot of the lads responding to it. I'd be okay with that. It's not like the damn thing isn't going to be seen bloody everywhere shortly after."""	[]
231	1460648159756099599	b'@ColonelGarroway @shangchi Yes, that was the best part!!'	[]
232	1460647877592510468	b'Hey @MarvelStudios in @shangchi what they wear is Bangles &amp; not rings \\U0001f644\\U0001f644\\U0001f644\\U0001f644\\U0001f644\\U0001f644\\U0001f644\\U0001f644\\U0001f644'	[]
233	1460647547731468289	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Man I bet you have some dope stuff collected'	[]
234	1460647490143805447	"b""@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Isn't the trailer drop 8pm EST?"""	[]
235	1460647440462270464	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals I love men in masks who can shoot a sticky white substance all over things.'	[]
236	1460647382652174340	"b""@PhsycoRed @EnglishmanSDCC @ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals They can still watch it just can't show the trailer"""	[]
237	1460647374901202955	"b'@SFMarMendoza @that_mc @shangchi @disneyplus @KellieHwang ""This just in! Breaking news! Some bus drivers opinion on a corporate virtue signal""\\n\\nWow! Journos in 2021 are so cool!'"	[]
238	1460646875070181376	b'@EnglishmanSDCC @ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals And get kicked off of Youtube for the 10th time , lol no'	[]
239	1460646804119343105	b'@EllenYChang @shangchi This is amazing! And Simu Liu replied to him!!\\U0001f1e8\\U0001f1e6\\u2764\\ufe0f'	[]
240	1460646698313818119	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Let\\u2019s do this!!!'	[]
241	1460646548325470208	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Watch it live on the show! Live reaction video!!'	[]
242	1460646494944514050	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals I can\\u2019t wait to see the movie!!'	[]
243	1460646398693572613	b'I\\u2019m over here shooting webs, waiting to see a trailer with Spider-MEN! Eagerly anticipating 8pmPST tonight! (Trailer drops an hour into Fat Man Beyond, which @marcbernardin &amp; I will start at 7! Before we watch the @SpiderManMovie trailer, we\\u2019ll review @shangchi &amp; @TheEternals!) https://t.co/TD0A0yKoUg'	[]
244	1460646188026318850	b'@Bosslogic @wongrel @SimuLiu @shangchi Nice\\U0001f970\\U0001f60d\\U0001f929'	[]
245	1460645562118819849	b'@thehuraira @SimuLiu @shangchi @MarvelStudios Kid movie'	[]
246	1460644753939255300	b'Inspired from the Busfight\\U0001f4aa\\U0001f3fd\\U0001f44a\\U0001f3fc\\u2764\\ufe0f @SimuLiu @shangchi https://t.co/l7s52FjDck'	[]
247	1460644546052870145	"b""Now that @shangchi has been out for a bit, BIG props to this bit from the bus fight scene. I've been geeking out at the Jackie Chan-like tribute (and then move-reversal) ever since I saw it, @SimuLiu https://t.co/tMBi19IvrP"""	[]
248	1460644403685429249	b'The best scene from @shangchi @MarvelUK https://t.co/8fQ1lwKh7T'	[]
249	1460644258168377349	"b""Here is an excellent thread from a bus operator about @shangchi's bus scenes. https://t.co/ZPYh1lr9Il"""	[]
250	1460643914830942217	b'@AsherTh43667268 @RohitThayyil @shangchi @MarvelStudios We are not asking you to kill somebody, we are just asking not to kill someone. Is it that much difficult not to kill someone, that suddenly you feel your freedom is threatened. It is an apolitical issue,however your resistance is making it political.\\nPS:You can still have turkey'	[]
251	1460643237249441796	b'honest speaking after ironman died, captain america leaving avengers and we lost black widow, i feel like MCU kinda build up their new identity, new concept with new heroes. eternals gives fresh concept, so do shangchi. but idk why both just built different.'	[]
252	1460639938379137030	b'@BOgbaro Dunno why u keep thinking she directed ShangChi...maybe cos she Asian..lol'	[]
253	1460639753259433994	"b""RT @RobinBurcell: A blow-by-blow of The Bus Scene in @shangchi Ten Rings. Awesome thread by SFT transit employee!  (And, if you haven't see\\u2026"""	[]
254	1460639210239668231	b'Shangchi now available on $AMC on demand - tweet'	[]
255	1460639137627738118	"b""ok watched shangchi, logging it into my letterbox, twas good production there were so many scenes i loved &lt;3 only sins is they tried to touch too many bases in the story imo and wenwu's character is kind inconsistent but im nitpicking a superhero movie thats on me"""	[]
256	1460638741958062080	"b""A blow-by-blow of The Bus Scene in @shangchi Ten Rings. Awesome thread by SFT transit employee!  (And, if you haven't seen the movie, yet, what are you waiting for? So good! https://t.co/yBdDK29zRn"""	[]
257	1460638450718109700	"b""RT @nctyarchive: 211114 C\\U0001f42cL\\n\\ni'm watching Shangchi. it's interesting, so cool. the dad is so cool. finished watching, wah it's so fun. i al\\u2026"""	[]
258	1460638386688086017	"b""@theadycohen TBH I'd have put it lower after I came out from the theatre but overtime + Mandarin arc got sorted out in ShangChi I feel this better where you put it"""	[]
259	1460637965453987842	b'Finally got around to @shangchi myself, and it was one of the most interesting Marvel character/stories yet imo. Recommend https://t.co/qChhhsveb3'	[]
260	1460637739863330817	b'@PLUTOSDUST @SimuLiu @shangchi No apology necessary'	[]
261	1460637491468259329	b'@SimuLiu @spiderholland13 @shangchi No way https://t.co/GBjbNvMSSJ'	[]
262	1461120413010960386	b'RT @ThatKevinSmith: At 7:30pst TONIGHT! @marcbernardin &amp; I ain\\u2019t afraid of no ghosts! Watch us review @Ghostbusters, the @SpiderManMovie tr\\u2026'	[]
263	1461118520025096192	b'@emmascouting @shangchi @disneyplus @sourcitruslady But how did they get those monkeys to ride horses?'	[]
264	1461118396448362498	b'@RhysIndigo @shangchi @disneyplus @sourcitruslady I saw it in theatre &amp; I\\u2019m a big fan https://t.co/wqYaJv3gn8'	[]
265	1461115671396425735	"b""DO NOT TALK TO ME!\\n\\nI'm finally watching @shangchi !!!! \\U0001f525\\U0001f525\\U0001f525\\U0001f320\\U0001f320\\U0001f320\\U0001f387\\U0001f387\\U0001f387\\U0001f64c\\U0001f3fd\\U0001f64c\\U0001f3fd\\U0001f64c\\U0001f3fd\\u2764\\u2764\\u2764\\U0001f483\\U0001f3fd\\U0001f483\\U0001f3fd\\U0001f483\\U0001f3fd\\U0001f483\\U0001f3fd\\U0001f483\\U0001f3fd\\n\\n@SimuLiu I'M SCREAMING!!!!\\U0001f631\\U0001f631\\U0001f631\\U0001f631\\U0001f631\\U0001f631\\U0001f631\\U0001f631\\U0001f631\\U0001f30c"""	[]
266	1461115486561878023	"b""RT @Avengers: Ready for more Marvel Studios' @ShangChi and The Legend of The Ten Rings? Get 11-Deleted Scenes, Bonus Features, a Gag Reel,\\u2026"""	[]
267	1461115472456257542	b'@OriginalFunko Would love a Morris POP from @shangchi'	[]
268	1461115136412991494	b'@emmascouting @shangchi @disneyplus @sourcitruslady So excited to see how you like this one.'	[]
269	1461113460578652165	b'the way disney casted her as sidekick in raya, shangchi and little mermaid https://t.co/90g1Kwlz6L'	[]
270	1461112651610828800	b'@joshywaah07 @meinke_drop @TinaBarta @SimuLiu @shangchi Aww ... The Gauntlet!'	[]
271	1461112632623218695	b'@sk8twtt shangchi is so good'	[]
272	1461111021184204802	b'godammit my brother\\u2019s watching shangchi rn and i wanna watch too but i just came out of the shower \\U0001f92c\\U0001f92c'	[]
273	1461110647853395969	b'@meinke_drop @TheAllanAguirre @TinaBarta @SimuLiu @shangchi Wait Tina is Asian??'	[]
274	1461107156204376064	"b""5/10. This movie has pretty good action sequences and great cgi  and that's about it.. The whole plot and writing was bad. This is a contender for the most poorly written Marvel movie since their cinematic universe began. My expectations were so high, what a letdown. https://t.co/sAxdrMvyaH"""	[]
275	1461106175659941894	b'@Avengers @shangchi @Avengers pls notice me'	[]
276	1461104952303136769	b'That is a poor shout, Spider man is literally turning into a comedy and its not hitting lol.\\n\\nShangChi is really there and I can\\u2019t lie, the Eternals slapped for me.. so \\U0001f923'	[]
277	1461104198318231553	b'@Becoming_Bryna @POC_Culture @shangchi @MarvelStudios Grade A actor right there'	[]
278	1461103818381447182	b'WHY IS XIALING SO HOT IN @shangchi!!!!!!!'	[]
279	1461103227173314563	b'@POC_Culture @shangchi @MarvelStudios He knows he looks good. You love to see it'	[]
280	1461101215476027398	b'@haizluthor @npcsuju9 What is that in the ShangChi poster??? I can\\u2019t make it out https://t.co/LdZqCZ396i'	[]
281	1461099712895987712	b'RT @Crypto_Craze817: @C_Shangchi @CryptoZoroo @MXStoken @CryptoJax69 \\U0001f531MXS SAMURAI\\U0001f531\\n\\nLaunch: 11/14/21\\n\\nHolders: 4,700\\n\\nListings: BKEX\\n\\nUtili\\u2026'	[]
282	1461098879269621762	"b""@SkyScreamer8 that is one I didn't get to see yet but hoping for an advanced screening later. Got ones for Shangchi, Eternals, Free Guy, Dune, House of Gucci, Belfast, The French Dispatch (just to name a few)"""	[]
283	1461097313259208705	"b""@MarvelStudios @disneyplus @shangchi \\n\\nApparently... it's 'Shang-Chi and the legend of the ELEVEN rings'\\n\\n\\U0001f937\\u200d\\u2642\\ufe0f https://t.co/zBCwcuaTHY"""	[]
284	1461096718028709899	b'ShangChi I really thought it was bc of my bad eyesight https://t.co/vHzu7GUkaA'	[]
285	1461095232582430723	"b""How many times is too many times to watch @shangchi? Because so far, haven't found the limit and every time I watch, I find more details to appreciate in everything from the design, the fight choreography, the dynamics, the characters and the performances"""	[]
286	1461093391211638790	b'black widow.... loki... the two irrelevant side characters.... shangchi..... eternals.... https://t.co/wc0dGkou8K'	[]
287	1461090062083543040	b'RT @geneluenyang: Shang-Chi #6 is out TODAY! Cover by @leinilyu art by @dike_ruan colors by @Treestumped and story by me! Find out what hap\\u2026'	[]
288	1461088164504748035	b'RT @shalomormsby: If you\\u2019ve watched @shangchi, it\\u2019s probably inevitable that you\\u2019ll dig this thread by an actual SFMTA bus driver who break\\u2026'	[]
289	1461086186366124032	b'SHANGCHI******* fuck this stupid name'	[]
290	1461085585729273859	b'@Drnicolecb @shangchi I love hearing that. You have one blessed 7 yo. He has a fabulous Mom.'	[]
291	1461085411556610051	"b'Watched @shangchi with my six year old. @awkwafina character Katy came on and my daughter says ""That sounds like Sisu!"" \\nI told her ""Honey, that is Sisu!"" \\nShe says ""Whoa!!! That\'s the actual Sisu?!"" \\nGreat film. Definitely enjoyed it. Hope to see more ^^'"	[]
292	1461085095750774790	b'@spaceedaddy yeah no, shangchi isnt going to be in avengers. simu liu is blacklister from china. disney can afford not releasing some of their movies there but not Avengers. young avengers adjacent characters will have their own movie, as will gotg'	[]
293	1461083493975224321	b'The bus fight scene from @shangchi is constantly on loop for me https://t.co/lC1RaOPuVA'	[]
294	1461081823971188740	b'Getting to have @awkwafina as Sisu, the water dragon, in @DisneyRaya was wonderful. Getting to have Awkwafina AND the water dragon, The Great Protector in @shangchi , was freaking incredible!!!! https://t.co/3TH5R0B5od'	[]
295	1461080865291841543	b'@EmansReviews @JeffJSays @BLK_MKTJesus Anything is possible in this phase. I do have the new Black Panther movie coming out so I\\u2019m gonna say it\\u2019s gonna be based on how well that does. They also have been bringing the new characters they want to give focus(ShangChi, Kamala Khan, Blade, The Eternals, and Iron Heart)'	[]
296	1461080367008419842	b'yooo! rewatching shangchi right now and I still get goosebumps on the bus fight scene \\U0001f4aa\\U0001f4aa'	[]
297	1461076565878525958	b'@ayothesage_ hey, you enjoyed shangchi, you can\\u2019t judge'	[]
298	1461075818898235394	b'@SimuLiu @shangchi Gay people are like pedophiles\\u2026 that\\u2019s what he said.'	[]
299	1461074415077134344	b'@jedi_ban @_XavierBD_ @lovethundr @Bosslogic @wongrel @SimuLiu @shangchi God what a waste of fucking time'	[]
300	1461074088886091776	"b""@WritingZoroark @SimuLiu @OldSpice @shangchi Honestly, with some of the motivational stuff I like to say to people, this isn't entirely inaccurate XD"""	[]
301	1461073944702861314	b'now watching: shangchi \\U0001f60e'	[]
302	1461073335257686019	"b""really hate that i couldn't watch shangchi and dune in theatres cuz those movies literally the best ones I've watched in years esp dune like my man timothee was acting his ass off in it"""	[]
303	1461073152184930309	b'@SimuLiu @OldSpice @shangchi I didn\\u2019t know you were in an ad @Lazerlord10 \\U0001f440\\U0001f440\\U0001f440\\U0001f440 LOL'	[]
304	1461072687854338049	"b""RT @blauereiter: My man Tony Leung went to collect his long-lost children dressed in a smart white shirt and...friggin' sandals \\U0001f602\\U0001f525\\U0001f525\\U0001f525 #Shang\\u2026"""	[]
305	1461071936037994502	b'@SimuLiu @shangchi The movie was fire man!  Congrats!'	[]
306	1461071242748997633	"b""@SimuLiu @shangchi You legit just answered my question on their relationship \\U0001f602...I was sitting here like IS IT PLATONIC...aren't there SOME kinda feelings there....now it's answered I can finally sleep in peace \\U0001f923"""	[]
307	1461071114419986432	b'@shangchi unwatchable on @disneyplus because of buffering!!!\\n@DisneyPlusHelp https://t.co/L9HLAaXLUS'	[]
308	1461070605923586059	b'@shangchi He\\u2019s not an Avenger tho. You can be in the MCU and NOT be an Avenger.'	[]
309	1461066448944521220	"b""Hey can we talk about @shangchi and how fucking refreshing it was to see the platonic friendship between @SimuLiu and @awkwafina ? There was no romantic entanglement. No sequel tension. Just people who enjoy each other's company. Gold star."""	[]
310	1461065318785245192	"b""@WafflesForLunc @JayExci Might be unpopular, but I love ShangChi's poster"""	[]
311	1461063380467257345	b'@Hj24830355 @Fanof_PowerStar @ibnahmad480 @RohitThayyil @shangchi @MarvelStudios This is not some Hindu terrorist country, minority wants to live here too. So suck it up, we eat beef as much as we want, no one got any fking rights to stop us.'	[]
312	1461062862143688710	b'RT @TomTaylorMade: @Bosslogic @wongrel @SimuLiu @shangchi Great work, mate!'	[]
313	1461062191977832453	"b""RT @looper: Exclusive Interview: Andy Cheng, a Hong Kong cinema action veteran, spoke with Looper about the ins and outs of Shang-Chi's fir\\u2026"""	[]
314	1461061503000453123	b'I\\u2019ve rewatched ShangChi 4 times already lmao I love it sm'	[]
315	1461061458884796417	b'@POC_Culture @shangchi @MarvelStudios What a man!! \\U0001f60d\\U0001f60d\\U0001f60d\\U0001f60d'	[]
316	1461060400275988488	"b""Ready for more Marvel Studios' @ShangChi and The Legend of The Ten Rings? Get 11-Deleted Scenes, Bonus Features, a Gag Reel, and more, only on Digital Now: https://t.co/fAaIaOHAjn https://t.co/KtPFneYfkq"""	[]
317	1461059778109603841	b'@grr_gladys @shangchi @MarvelStudios He sure as hell does! \\U0001f602'	[]
318	1461059735570948098	b'RT @grr_gladys: @POC_Culture @shangchi @MarvelStudios He\\u2019s still got it! \\U0001f60d'	[]
319	1461059435443281925	b'@POC_Culture @shangchi @MarvelStudios He\\u2019s still got it! \\U0001f60d'	[]
320	1461059051979100160	b'RT @tameofgrones: @C_Shangchi @MXStoken good'	[]
321	1461057447859159041	b'RT @comediansonbike: Our friend, and newly minted @sfmta_muni operator, @that_mc getting all the love for his viral thread about the @shang\\u2026'	[]
322	1461056592707665920	b'RT @Becoming_Bryna: @POC_Culture @shangchi @MarvelStudios Love him and his work for years...so glad he is in Shang-Chi. https://t.co/Zr5QBA\\u2026'	[]
323	1461056550404042756	b'@POC_Culture @shangchi @MarvelStudios Love him and his work for years...so glad he is in Shang-Chi. https://t.co/Zr5QBAnsqi'	[]
324	1461055306277044228	b'@OLARA_13emz @TashaTashan5 @yotvchannels @mtnug Upload ShangChi and the legend of the ten rings. I will surely subscribe I swear'	[]
325	1461053994940485632	"b""The only hesitancy I have for this movie... is kinda big. Without watching 87 TikTok's I still don't confidently understand the MCU's multiverse saga. It's off to a shaky foundational start. The content is all great (WandaVision, Loki, ShangChi, etc) but..."""	[]
326	1461053317430353926	b'@theprintbro SHANGCHI that one\\U0001f4a6\\U0001f4a6\\U0001f4a6\\U0001f4a8\\U0001f4a8\\U0001f4a5\\U0001f4a5\\U0001f4a5'	[]
327	1461052294988849154	"b""just watch shangchi, not that i'm racially motivated but the movie actually amazing."""	[]
328	1461051845820960775	"b'Chapek called the first Asian-American @Marvel movie @shangchi an ""experiment"".\\n\\nHe lost the @WaltDisneyCo millions due to his negligence with Scarlett Johannson\'s contract.'"	[]
329	1461051193426210820	b'@shangchi @disneyplus Probably the best marvel movie I\\u2019ve seen so far. The fight choreography was insane.'	[]
330	1461050832057618436	"b""@_XavierBD_ @Sorazure15 @lovethundr @Bosslogic @wongrel @SimuLiu @shangchi Yeah.\\nI don't usually feel the need to comment.\\nAnd the comments I make is for people to know that swearing and calling God's/Jesus'unnecessarily isn't right.\\nPure coincidence."""	[]
331	1461050253902168065	b'shangchi was so great i want to rewatch already'	[]
332	1461049874648948736	b'RT @SimuLiu: Happy @DisneyPlus Day, everyone!!!!\\n@ShangChi and the Legend of the Ten Rings (and our accompanying \\u2018Assembled\\u2019 doc) is now av\\u2026'	[]
333	1461049214469914626	b'@shangchi @SimuLiu @IMAX @disneyplus What a performance man you nailed it'	[]
334	1461049160665374727	b'@SimuLiu @shangchi Just watched it again for third time :)'	[]
335	1461047964416290818	b'@jedi_ban @Sorazure15 @lovethundr @Bosslogic @wongrel @SimuLiu @shangchi And you happen to only comment on people swearing and saying the word God, what a fjn activity to do on Twitter'	[]
336	1461047529890623496	b'Shangchi is the best marvel movie and hes hot so fuck yall that dont like the movie ur opinion is invalid and ur ugly and fat'	[]
337	1461046974740787200	"b""@_XavierBD_ @Sorazure15 @lovethundr @Bosslogic @wongrel @SimuLiu @shangchi Uhm I follow different topics and people which is very possible on Twitter if you didn't realize.\\nAnd I happen to go through comments often when I find an interesting tweet."""	[]
338	1461046293585797125	b'2hr plus was WORTH ITTTT!!!. Watching shangchi.  Storyline was superb , amazing , incredible.'	[]
339	1461046210987540481	b'@jedi_ban @Sorazure15 @lovethundr @Bosslogic @wongrel @SimuLiu @shangchi Yeah right, you did it more than 10 times in the last 24h on multiple subjects not related to one another but probably pure coincidences... https://t.co/Dvfwrix37W'	[]
340	1461046106067017740	"b""RT @DemocracyAndMe: Watching (or re-watching) @MarvelStudios' @shangchi on @disneyplus? You've read the analysis of SF Muni bus operator @t\\u2026"""	[]
341	1461044410120949765	"b""@_XavierBD_ @Sorazure15 @lovethundr @Bosslogic @wongrel @SimuLiu @shangchi I don't do that."""	[]
342	1461043906691440655	b'Our friend, and newly minted @sfmta_muni operator, @that_mc getting all the love for his viral thread about the @shangchi bus scene, written by our bud @Dannosphere.\\n\\nhttps://t.co/HPOh5ylRVP'	[]
343	1461043861116141574	"b'@Sorazure15 @jedi_ban @lovethundr @Bosslogic @wongrel @SimuLiu @shangchi Omg, he\'s actually searching the words ""swear"" and ""god"" on twitter just to tell everyone to stop using those words lmao'"	[]
344	1461041586016563203	b'Rewatching Shangchi and the legend of the 10 Rings on Disney Plus. It still slaps \\u2014 literally, or however the youths use it.'	[]
345	1461041268839100427	"b""@C_Shangchi @AltCryptoGems Moon Launch at 10k+ members\\nDestination: Unkown\\nNetwork: Surprise\\n\\nFairLaunch: Yes \\nMaxBuy at launch: Yes \\n\\nOpportunity to 1000X like babycake. \\nI won't do this liquidity mistake and will target + 250M cap this time. \\n\\nInvite friends for moonshot.\\n\\nhttps://t.co/ems5H769xC"""	[]
346	1461041027070922754	b'RT @sjhxkjk: AHHH SHANGCHI IS SO GOOD'	[]
