id	created_at	text	lang	hashtags
1461104670227763204	2021-11-17T22:51:14.000Z	b'RT @tanstark: \\u0e27\\u0e31\\u0e19\\u0e1e\\u0e48\\u0e2d\\u0e1b\\u0e35\\u0e19\\u0e35\\u0e49 \\u0e23\\u0e39\\u0e49\\u0e41\\u0e25\\u0e49\\u0e27\\u0e27\\u0e48\\u0e32\\u0e08\\u0e30\\u0e15\\u0e49\\u0e2d\\u0e07\\u0e44\\u0e2b\\u0e27\\u0e49\\u0e43\\u0e04\\u0e23 \\n\\u0e0a\\u0e32\\u0e15\\u0e34 \\u0e28\\u0e32\\u0e2a\\u0e19\\u0e32 \\u0e40\\u0e2b\\u0e25\\u0e35\\u0e22\\u0e07\\u0e40\\u0e09\\u0e32\\u0e40\\u0e2b\\u0e27\\u0e48\\u0e22\\n\\n#shangchi #wenwu https://t.co/itYUgNCDVm'	th	['shangchi', 'wenwu']
1461104614657384452	2021-11-17T22:51:00.000Z	b'RT @theCGchannel: This high-octane #VFXbreakdown of Shang-Chi and the Legend of the Ten Rings reveals how @DigitalDomainDD created the intr\\u2026'	en	['VFXbreakdown']
1461104561045880838	2021-11-17T22:50:48.000Z	b'RT @MCUPerfectGifs: Shang-Chi vs. Wenwu #ShangChi https://t.co/uPP6XYxpSp'	ht	['ShangChi']
1461104539734523908	2021-11-17T22:50:42.000Z	b'RT @breezequeenn: \\u0e42\\u0e2d\\u0e4a\\u0e22\\u0e22\\u0e22\\u0e22~ \\u0e19\\u0e35\\u0e48\\u0e0a\\u0e2d\\u0e1a\\u0e2a\\u0e31\\u0e15\\u0e27\\u0e4c\\u0e21\\u0e2b\\u0e31\\u0e28\\u0e08\\u0e23\\u0e23\\u0e22\\u0e4c\\u0e43\\u0e19\\u0e15\\u0e33\\u0e19\\u0e32\\u0e19\\u0e02\\u0e2d\\u0e07\\u0e08\\u0e35\\u0e19\\u0e21\\u0e32\\u0e01 \\u0e1e\\u0e27\\u0e01\\u0e19\\u0e49\\u0e2d\\u0e07\\u0e46\\u0e19\\u0e48\\u0e32\\u0e23\\u0e31\\u0e01\\u0e01\\u0e31\\u0e19\\u0e17\\u0e38\\u0e01\\u0e15\\u0e31\\u0e27\\u0e40\\u0e25\\u0e22 \\u0e2d\\u0e22\\u0e32\\u0e01\\u0e2b\\u0e25\\u0e38\\u0e14\\u0e40\\u0e02\\u0e49\\u0e32\\u0e44\\u0e1b\\u0e43\\u0e19\\u0e2b\\u0e21\\u0e39\\u0e48\\u0e1a\\u0e49\\u0e32\\u0e19\\u0e16\\u0e32\\u0e42\\u0e2b\\u0e25\\u0e48\\u0e1a\\u0e49\\u0e32\\u0e07 \\u0e2d\\u0e22\\u0e32\\u0e01\\u0e40\\u0e25\\u0e48\\u0e19\\u0e01\\u0e31\\u0e1a\\u0e21\\u0e2d\\u2026'	th	[]
1461104507836944384	2021-11-17T22:50:35.000Z	b'RT @MVDeepQuotes: \\u0e09\\u0e32\\u0e01\\u0e2a\\u0e30\\u0e40\\u0e17\\u0e37\\u0e2d\\u0e19\\u0e43\\u0e08\\u0e43\\u0e19 #Shangchi \\u0e40\\u0e14\\u0e47\\u0e01\\u0e1b\\u0e35 4 \\u0e41\\u0e25\\u0e30\\u0e1b\\u0e23\\u0e34\\u0e0d\\u0e0d\\u0e32\\u0e42\\u0e17\\u0e17\\u0e38\\u0e01\\u0e04\\u0e19\\u0e08\\u0e30\\u0e15\\u0e49\\u0e2d\\u0e07\\u0e01\\u0e23\\u0e35\\u0e14\\u0e23\\u0e49\\u0e2d\\u0e07 https://t.co/xZuqAHOe4T'	th	['Shangchi']
1461104399800012801	2021-11-17T22:50:09.000Z	b'@Roku #RokuHomeTheater \\neasy @shangchi on @disneyplus'	en	['RokuHomeTheater']
1461104225291751429	2021-11-17T22:49:27.000Z	b'#shangchi review\\n\\nA little late to the party but I have to say Shang-chi really shook up the Marvel formula. It boasts a stellar soundtrack, a multi-layered villain, and the action proves why Kung-Fu movies kick ass. Also stick around for the best post credit scene yet. \\U0001f923\\U0001f3a4'	en	['shangchi']
1461104198452498438	2021-11-17T22:49:21.000Z	b'RT @LexieBadBitch2: #shangchi and #Eternals visuals are truly unmatched https://t.co/RPuYo1SIiz'	en	['shangchi', 'Eternals']
1461104198318231553	2021-11-17T22:49:21.000Z	b'@Becoming_Bryna @POC_Culture @shangchi @MarvelStudios Grade A actor right there'	en	[]
1461104183411904513	2021-11-17T22:49:17.000Z	b'RT @rakutentv_japan: \\uff0f\\n\\u300e#\\u30b7\\u30e3\\u30f3\\u30fb\\u30c1\\u30fc\\uff0f\\u30c6\\u30f3\\u30fb\\u30ea\\u30f3\\u30b0\\u30b9\\u306e\\u4f1d\\u8aac\\u300f\\u914d\\u4fe1\\u8a18\\u5ff5\\uff01\\n\\u30aa\\u30ea\\u30b8\\u30ca\\u30eb\\u30b0\\u30c3\\u30ba\\u3092\\u30bb\\u30c3\\u30c8\\u30673\\u540d\\u69d8\\u306b\\U0001f381\\n\\uff3c\\n\\n\\U0001f53b\\u5fdc\\u52df\\u65b9\\u6cd5\\n1\\ufe0f\\u20e3@rakutentv_japan \\u3092\\u30d5\\u30a9\\u30ed\\u30fc\\n2\\ufe0f\\u20e3\\u3053\\u306e\\u6295\\u7a3f\\u3092RT\\U0001f501\\n\\u203b\\u6ce8\\u610f\\u4e8b\\u9805:https://t.co/8XrA2\\u2026'	ja	['シャン・チー']
1461103873813270530	2021-11-17T22:48:04.000Z	b'RT @SimuLiu: When your deodorant holder is also your roomie, sidekick, bff AND life coach??\\n\\nCatch Marvel Studios\\u2019 @ShangChi and The Legend\\u2026'	en	[]
1461103854116876294	2021-11-17T22:47:59.000Z	b'Otra que se suma a las pelis de Marvel que m\\xe1s me han hecho disfrutar. Me ha encantado #ShangChi \\u2728 https://t.co/eRyl6GSQEC'	es	['ShangChi']
1461103818381447182	2021-11-17T22:47:50.000Z	b'WHY IS XIALING SO HOT IN @shangchi!!!!!!!'	en	[]
1461103799444119553	2021-11-17T22:47:46.000Z	b'RT @magiantigoart: ok mas z\\xe9 bon\\xe9 me escuta--\\n\\n#spiderman #shangchi https://t.co/neXU5Hg6SU'	pt	['spiderman', 'shangchi']
1461103728732348424	2021-11-17T22:47:29.000Z	b'RT @MVDeepQuotes: \\u0e09\\u0e32\\u0e01\\u0e2a\\u0e30\\u0e40\\u0e17\\u0e37\\u0e2d\\u0e19\\u0e43\\u0e08\\u0e43\\u0e19 #Shangchi \\u0e40\\u0e14\\u0e47\\u0e01\\u0e1b\\u0e35 4 \\u0e41\\u0e25\\u0e30\\u0e1b\\u0e23\\u0e34\\u0e0d\\u0e0d\\u0e32\\u0e42\\u0e17\\u0e17\\u0e38\\u0e01\\u0e04\\u0e19\\u0e08\\u0e30\\u0e15\\u0e49\\u0e2d\\u0e07\\u0e01\\u0e23\\u0e35\\u0e14\\u0e23\\u0e49\\u0e2d\\u0e07 https://t.co/xZuqAHOe4T'	th	['Shangchi']
1461103718607339520	2021-11-17T22:47:27.000Z	b'RT @PeterFever: \\U0001f924 #mood #shangchi #gaygeek https://t.co/VuW31xi0hL'	und	['mood', 'shangchi', 'gaygeek']
1461103590387466245	2021-11-17T22:46:56.000Z	"b""RT @Avengers: Ready for more Marvel Studios' @ShangChi and The Legend of The Ten Rings? Get 11-Deleted Scenes, Bonus Features, a Gag Reel,\\u2026"""	en	[]
1461103590072885248	2021-11-17T22:46:56.000Z	b'RT @magiantigoart: ok mas z\\xe9 bon\\xe9 me escuta--\\n\\n#spiderman #shangchi https://t.co/neXU5Hg6SU'	pt	['spiderman', 'shangchi']
1461103579587092480	2021-11-17T22:46:54.000Z	b'Probably an unpopular opinion Ben Kingsley is a great actor but I feel like his comedic schtich  didn\\u2019t add anything \\n\\nwill probably watch this a million more times #shangchi #MarvelStudios'	en	['shangchi', 'MarvelStudios']
1461103291039895556	2021-11-17T22:45:45.000Z	b'RT @POC_Culture: This BTS pic of Tony Leung smiling while filming #ShangChi makes me feel warm and fuzzy. #Marvel #Wenwu @shangchi @MarvelS\\u2026'	en	['ShangChi', 'Marvel', 'Wenwu']
1461103254301982729	2021-11-17T22:45:36.000Z	b'RT @knhldrckian: #ShangChi is coming to PH cinemas starting November 24 \\u2764\\ufe0f https://t.co/wZZTXzhRzN'	en	['ShangChi']
1461103253555396616	2021-11-17T22:45:36.000Z	"b""RT @Avengers: Ready for more Marvel Studios' @ShangChi and The Legend of The Ten Rings? Get 11-Deleted Scenes, Bonus Features, a Gag Reel,\\u2026"""	en	[]
1461103227173314563	2021-11-17T22:45:30.000Z	b'@POC_Culture @shangchi @MarvelStudios He knows he looks good. You love to see it'	en	[]
1461103179895087107	2021-11-17T22:45:18.000Z	b'RT @LexieBadBitch2: #shangchi and #Eternals visuals are truly unmatched https://t.co/RPuYo1SIiz'	en	['shangchi', 'Eternals']
1461102995056300033	2021-11-17T22:44:34.000Z	b'@meinke_drop @TinaBarta @SimuLiu @shangchi https://t.co/zALPM7AUWZ'	und	[]
1461102801325637633	2021-11-17T22:43:48.000Z	b'Appena finito di vedere #ShangChi.\\nChe dire, figo... davvero figo. https://t.co/sMslUpoEO1'	it	['ShangChi']
1461102767901220871	2021-11-17T22:43:40.000Z	b'RT @BingeWatchThis_: It\\u2019s gonna be a good weekend. #RedNotice #ShangChi https://t.co/is4yYzKVNq'	en	['RedNotice', 'ShangChi']
1461102675869773829	2021-11-17T22:43:18.000Z	b'RT @Myfavouritequo3: \\u0e44\\u0e14\\u0e49\\u0e14\\u0e39 \\u0e0a\\u0e32\\u0e07\\u0e0a\\u0e35\\u0e41\\u0e25\\u0e49\\u0e27\\u0e27\\u0e27\\u0e27\\u0e27 \\u0e0a\\u0e2d\\u0e1a\\u0e21\\u0e32\\u0e01\\u0e01\\u0e01\\u0e01 \\u3160\\u3160 \\u2728\\u2728 \\u0e04\\u0e27\\u0e32\\u0e21\\u0e15\\u0e34\\u0e48\\u0e07\\u0e21\\u0e32\\u0e40\\u0e27\\u0e25\\u0e2d\\u0e48\\u0e30\\u0e40\\u0e19\\u0e2d\\u0e30 \\u0e14\\u0e39\\u0e41\\u0e25\\u0e49\\u0e27\\u0e04\\u0e34\\u0e14\\u0e16\\u0e36\\u0e07\\u0e2b\\u0e21\\u0e2d\\u0e41\\u0e1b\\u0e25\\u0e01\\u0e44\\u0e1b\\u0e2d\\u0e35\\u0e01 \\U0001f623\\U0001f623\\u2764\\ufe0f\\u2764\\ufe0f \\u0e0a\\u0e2d\\u0e1a\\u0e2a\\u0e31\\u0e15\\u0e27\\u0e4c\\u0e27\\u0e34\\u0e40\\u0e28\\u0e29\\u0e43\\u0e19\\u0e2b\\u0e21\\u0e39\\u0e48\\u0e1a\\u0e49\\u0e32\\u0e19\\u0e21\\u0e32\\u0e01\\u0e46\\u2026'	th	[]
1461102657037291532	2021-11-17T22:43:14.000Z	b'RT @shangsfilm: no one\\u2019s doing it like him !\\n#shangchi https://t.co/0mSC5wRlxj'	en	['shangchi']
1461102562460028938	2021-11-17T22:42:51.000Z	b'RT @thinkershang: \\U0001f6a8\\xdaLTIMO DIA PARA VOTAR\\n\\nRT = VOTO\\n\\nVote for #ShangChi for #TheActionMovie of 2021 #PCAs https://t.co/PcW51mZiiH'	pt	['ShangChi', 'TheActionMovie', 'PCAs']
1461102544160178184	2021-11-17T22:42:47.000Z	b'Gripe 5.\\nParking cars gives one rally driving skills ? Fuckoff #marvel \\n#shangchi'	en	['marvel', 'shangchi']
1461102474396377094	2021-11-17T22:42:30.000Z	b'Haha!\\n@SimuLiu #shangchi   https://t.co/GxtOcOJynq'	tl	['shangchi']
1461102394499084299	2021-11-17T22:42:11.000Z	b'Nuevo video en el canal \\nLa nueva pel\\xedcula de #MarvelStudios muy al estilo asi\\xe1tico #ShangChi ya lleg\\xf3 a #DisneyPlus por lo que un resumen es muy importante si no puedes ver la pel\\xedcula. \\nTodos los detalles y secretos en 19 minutos. \\nhttps://t.co/YXgImXCkac https://t.co/RQ2xQGUzrj'	es	['MarvelStudios', 'ShangChi', 'DisneyPlus']
1461102351251656717	2021-11-17T22:42:01.000Z	b'Marvel esta fallando, #Eternals y #ShangChi.... malisimas \\U0001f922'	es	['Eternals', 'ShangChi']
1461102335145431042	2021-11-17T22:41:57.000Z	b'RT @magiantigoart: ok mas z\\xe9 bon\\xe9 me escuta--\\n\\n#spiderman #shangchi https://t.co/neXU5Hg6SU'	pt	['spiderman', 'shangchi']
1461102286214778885	2021-11-17T22:41:45.000Z	b'RT @LexieBadBitch2: #shangchi and #Eternals visuals are truly unmatched https://t.co/RPuYo1SIiz'	en	['shangchi', 'Eternals']
1461102279449362441	2021-11-17T22:41:44.000Z	b'RT @honeymoron: #ShangChi Spoilers\\n-\\n-\\n-\\n-\\n-\\n-\\n-\\n-\\n-\\nThese brought me so much joy. https://t.co/6RoGNY7Ml0'	en	['ShangChi']
1461102220989116421	2021-11-17T22:41:30.000Z	b'RT @theCGchannel: This high-octane #VFXbreakdown of Shang-Chi and the Legend of the Ten Rings reveals how @DigitalDomainDD created the intr\\u2026'	en	['VFXbreakdown']
1461102191775789060	2021-11-17T22:41:23.000Z	b'RT @rakutentv_japan: \\uff0f\\n\\u300e#\\u30b7\\u30e3\\u30f3\\u30fb\\u30c1\\u30fc\\uff0f\\u30c6\\u30f3\\u30fb\\u30ea\\u30f3\\u30b0\\u30b9\\u306e\\u4f1d\\u8aac\\u300f\\u914d\\u4fe1\\u8a18\\u5ff5\\uff01\\n\\u30aa\\u30ea\\u30b8\\u30ca\\u30eb\\u30b0\\u30c3\\u30ba\\u3092\\u30bb\\u30c3\\u30c8\\u30673\\u540d\\u69d8\\u306b\\U0001f381\\n\\uff3c\\n\\n\\U0001f53b\\u5fdc\\u52df\\u65b9\\u6cd5\\n1\\ufe0f\\u20e3@rakutentv_japan \\u3092\\u30d5\\u30a9\\u30ed\\u30fc\\n2\\ufe0f\\u20e3\\u3053\\u306e\\u6295\\u7a3f\\u3092RT\\U0001f501\\n\\u203b\\u6ce8\\u610f\\u4e8b\\u9805:https://t.co/8XrA2\\u2026'	ja	['シャン・チー']
1461101925827497990	2021-11-17T22:40:19.000Z	b'RT @ShangChiBR: Ent\\xe3o o assunto \\xe9 cair?! #ShangChi https://t.co/F9KITi88e1'	pt	['ShangChi']
1461101739038449664	2021-11-17T22:39:35.000Z	b'RT @ShangChiNews: The #ShangChi blooper reel has been released! https://t.co/ptzQpTqpdA'	en	['ShangChi']
1461101272010997761	2021-11-17T22:37:43.000Z	"b""RT @TheDragonFeeder: Wow!\\n\\nThat\\u2019s crazy, if true!!\\n\\n#ShangChi Sparks Outrage in #China Over 'Hidden' #TiananmenSquare Reference https://t.c\\u2026"""	en	['ShangChi', 'China', 'TiananmenSquare']
1461101229514555393	2021-11-17T22:37:33.000Z	b'RT @duxkduxk: \\uc0f9\\uce58 \\ubc84\\uc2a4\\uc2e0 \\uc0dd\\uac01\\ub098\\uc11c \\ud2b8\\ub808 \\n#shangchi #\\uc0f9\\uce58 #\\ub9c8\\ube14\\uc2a4\\ud29c\\ub514\\uc624\\ucf00\\uc774\\ud2f0 https://t.co/hddAu0AT94'	ko	['shangchi', '샹치', '마블스튜디오케이티']
1461101215476027398	2021-11-17T22:37:30.000Z	b'@haizluthor @npcsuju9 What is that in the ShangChi poster??? I can\\u2019t make it out https://t.co/LdZqCZ396i'	en	[]
1461101035796283398	2021-11-17T22:36:47.000Z	b'porra ainda n vi shangchi'	pt	[]
1461100910902452225	2021-11-17T22:36:17.000Z	b'Shang-Chi leading the avengers in the second war. #ShangChi https://t.co/GenNucGVBt'	en	['ShangChi']
1461100893819084803	2021-11-17T22:36:13.000Z	b'RT @ShangChiBR: Pensa numa fam\\xedlia linda! \\U0001f49e #ShangChi https://t.co/cax8hNeruO'	pt	['ShangChi']
1461100874604986372	2021-11-17T22:36:09.000Z	b'RT @magiantigoart: ok mas z\\xe9 bon\\xe9 me escuta--\\n\\n#spiderman #shangchi https://t.co/neXU5Hg6SU'	pt	['spiderman', 'shangchi']
1461100853046165509	2021-11-17T22:36:03.000Z	b'RT @ShangChiBR: Ent\\xe3o o assunto \\xe9 cair?! #ShangChi https://t.co/F9KITi88e1'	pt	['ShangChi']
1461100794313326596	2021-11-17T22:35:49.000Z	b'RT @POC_Culture: This BTS pic of Tony Leung smiling while filming #ShangChi makes me feel warm and fuzzy. #Marvel #Wenwu @shangchi @MarvelS\\u2026'	en	['ShangChi', 'Marvel', 'Wenwu']
1461100666165035008	2021-11-17T22:35:19.000Z	b'RT @dommah: Watch #ShangChi on #DisneyPlus today, and revisit my #AsianAmerican companion piece from @TheNerdsofColor. #DisneyPlusDay https\\u2026'	en	['ShangChi', 'DisneyPlus', 'AsianAmerican', 'DisneyPlusDay']
1461100655775559689	2021-11-17T22:35:16.000Z	"b""Wow!\\n\\nThat\\u2019s crazy, if true!!\\n\\n#ShangChi Sparks Outrage in #China Over 'Hidden' #TiananmenSquare Reference https://t.co/yMs5X5VwZd"""	en	['ShangChi', 'China', 'TiananmenSquare']
1461100516658667524	2021-11-17T22:34:43.000Z	b'RT @dommah: Watch #ShangChi on #DisneyPlus today, and revisit my #AsianAmerican companion piece from @TheNerdsofColor. #DisneyPlusDay https\\u2026'	en	['ShangChi', 'DisneyPlus', 'AsianAmerican', 'DisneyPlusDay']
1461100164073074689	2021-11-17T22:33:19.000Z	b'RT @ShangChiBR: Ent\\xe3o o assunto \\xe9 cair?! #ShangChi https://t.co/F9KITi88e1'	pt	['ShangChi']
1461099942227988494	2021-11-17T22:32:26.000Z	b'RT @DUNKllIRK: #shangchi THE PRETTIEST FAMILY IN THE MCU https://t.co/GKffO0Yhji'	en	['shangchi']
1461099712895987712	2021-11-17T22:31:32.000Z	b'RT @Crypto_Craze817: @C_Shangchi @CryptoZoroo @MXStoken @CryptoJax69 \\U0001f531MXS SAMURAI\\U0001f531\\n\\nLaunch: 11/14/21\\n\\nHolders: 4,700\\n\\nListings: BKEX\\n\\nUtili\\u2026'	en	[]
1461099688418025472	2021-11-17T22:31:26.000Z	b'RT @RAlcantarA113: Thank you @Marvel and @CollectorCorps for this incredible package! A lot of cool goodies and surprises #Shangchi #Marvel\\u2026'	en	['Shangchi']
1461099672106254338	2021-11-17T22:31:22.000Z	"b""\\U0001f602\\U0001f602\\U0001f602 Dati Auntie Eleanor, ngayon naman Shangchi's Auntie tawag niyo kay Michelle. Hahahahaha"""	tl	[]
1461099661025071107	2021-11-17T22:31:19.000Z	b'@C_Shangchi @MXStoken @CryptoJax69 #MXS\\U0001f30b\\U0001f30b\\U0001f30b\\U0001f30b'	und	['MXS']
1461099601788817417	2021-11-17T22:31:05.000Z	b'RT @ShangChiBR: Ent\\xe3o o assunto \\xe9 cair?! #ShangChi https://t.co/F9KITi88e1'	pt	['ShangChi']
1461099248305549317	2021-11-17T22:29:41.000Z	b'Shang-Chi in Dead or Alive 5: Last Round!! \\u270a\\n\\n#DeadorAlive #DeadorAlive5 #DOA5LR #Hayate #ShangChi #ShangChiandtheLegendoftheTenRings #Marvel #TeamNinja #KoeiTecmo @DOATEC_OFFICIAL @deathofaninja @FreeStepDodge @TeamNINJAStudio @KoeiTecmoUS @EmeryReigns https://t.co/KwzU0FUCzt'	en	['DeadorAlive', 'DeadorAlive5', 'DOA5LR', 'Hayate', 'ShangChi', 'ShangChiandtheLegendoftheTenRings', 'Marvel', 'TeamNinja', 'KoeiTecmo']
1461099122258284549	2021-11-17T22:29:11.000Z	b'RT @MarvelStudiosCA: Assemble your Marvel Studios movie collection with #ShangChi and The Legend of the Ten Rings. Now on Digital, and on B\\u2026'	en	['ShangChi']
1461099113848705026	2021-11-17T22:29:09.000Z	"b""RT @GeekyBrummie: Time to check out our special issue of the #GeekyBrummie #Podcast - in this one we're joined by @itsvivyau &amp; @alittlebits\\u2026"""	en	['GeekyBrummie', 'Podcast']
1461098939562831874	2021-11-17T22:28:27.000Z	b'RT @ShangChiBR: Ent\\xe3o o assunto \\xe9 cair?! #ShangChi https://t.co/F9KITi88e1'	pt	['ShangChi']
1461098879269621762	2021-11-17T22:28:13.000Z	"b""@SkyScreamer8 that is one I didn't get to see yet but hoping for an advanced screening later. Got ones for Shangchi, Eternals, Free Guy, Dune, House of Gucci, Belfast, The French Dispatch (just to name a few)"""	en	[]
1461098817105846272	2021-11-17T22:27:58.000Z	b'RT @ShangChiTheGOAT: show me a sexier scene in the mcu ill wait #Shangchi  https://t.co/lkCeu0xo6e'	en	['Shangchi']
1461098809354817540	2021-11-17T22:27:56.000Z	b'shangchi e xialing pq tao LEND\\xc1RIOS https://t.co/Iufv8apBHF'	pt	[]
1461098722646016003	2021-11-17T22:27:36.000Z	b'RT @wandaskory: THATS REAL CINEMA #ShangChi https://t.co/naKN0bQBdh'	en	['ShangChi']
1461098655453171719	2021-11-17T22:27:20.000Z	b'RT @ottoshi: \\u0e2d\\u0e37\\u0e49\\u0e2d\\u0e2b\\u0e37\\u0e2d!!! \\u0e43\\u0e04\\u0e23\\u0e27\\u0e48\\u0e32\\u0e2b\\u0e19\\u0e31\\u0e07\\u0e44\\u0e21\\u0e48\\u0e2a\\u0e19\\u0e38\\u0e01 \\u0e2b\\u0e19\\u0e31\\u0e07\\u0e44\\u0e21\\u0e48\\u0e14\\u0e35 #\\u0e40\\u0e16\\u0e35\\u0e22\\u0e07\\u0e40\\u0e2d\\u0e47\\u0e19\\u0e1b\\u0e39\\u0e14  #ShangChi https://t.co/HIew5tF8IH'	th	['เถียงเอ็นปูด', 'ShangChi']
1461098541284306944	2021-11-17T22:26:52.000Z	b'RT @starktrbl: THE EMOTION AND COLOR CONTRAST?? #ShangChi https://t.co/s1BomxMAFP'	en	['ShangChi']
1461098508472225796	2021-11-17T22:26:44.000Z	b'assisti shangchi e estou APAIXONADA serio'	pt	[]
1461098380470456329	2021-11-17T22:26:14.000Z	b'So when thanos came where was 10 Ring man?\\nYeah right thought so more bullshit.\\n#shangchi'	en	['shangchi']
1461098358848765956	2021-11-17T22:26:09.000Z	b'RT @dike_ruan: Shang-chi #6 out today!\\n#marvel #shangchi #thor https://t.co/2R6iyCQxb5'	en	['marvel', 'shangchi', 'thor']
1461097931302445061	2021-11-17T22:24:27.000Z	b'RT @mintygolala: \\u0e22\\u0e2d\\u0e21\\u0e23\\u0e31\\u0e1a\\u0e27\\u0e48\\u0e32\\u0e40\\u0e2e\\u0e35\\u0e22\\u0e40\\u0e2b\\u0e25\\u0e35\\u0e22\\u0e07\\u0e41\\u0e01\\u0e2b\\u0e25\\u0e48\\u0e2d\\u0e21\\u0e32\\u0e01\\u0e08\\u0e19\\u0e01\\u0e38\\u0e01\\u0e31\\u0e1a\\u0e40\\u0e1e\\u0e37\\u0e48\\u0e2d\\u0e19\\u0e2b\\u0e25\\u0e38\\u0e14\\u0e42\\u0e1f\\u0e01\\u0e31\\u0e2a\\u0e1a\\u0e48\\u0e2d\\u0e22\\u0e41\\u0e15\\u0e48\\u0e08\\u0e31\\u0e07\\u0e2b\\u0e27\\u0e30\\u0e17\\u0e35\\u0e48\\u0e1a\\u0e2d\\u0e01\\u0e27\\u0e48\\u0e32\\u0e2b\\u0e19\\u0e49\\u0e32\\u0e40\\u0e2b\\u0e21\\u0e37\\u0e2d\\u0e19\\u0e41\\u0e21\\u0e48\\u0e01\\u0e38\\u0e01\\u0e31\\u0e1a\\u0e40\\u0e1e\\u0e37\\u0e48\\u0e2d\\u0e19\\u0e21\\u0e2d\\u0e07\\u0e2b\\u0e19\\u0e49\\u0e32\\u0e01\\u0e31\\u0e19\\u0e40\\u0e25\\u0e2d\\u0e27\\u0e48\\u0e32 \\u201c\\u0e40\\u0e2b\\u0e21\\u0e37\\u0e2d\\u0e19\\u0e15\\u0e23\\u2026'	th	[]
1461097819050283011	2021-11-17T22:24:00.000Z	b'@thinkershang aaaaa Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']
1461097698891911169	2021-11-17T22:23:31.000Z	b'@thinkershang aaaa Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']
1461097693967753217	2021-11-17T22:23:30.000Z	b'RT @fookkub: #shangchi\\n\\u0e1b\\u0e23\\u0e30\\u0e17\\u0e31\\u0e1a\\u0e43\\u0e08\\u0e04\\u0e39\\u0e48\\u0e19\\u0e35\\u0e49:) https://t.co/7xodVVTR4l'	th	['shangchi']
1461097661029834757	2021-11-17T22:23:22.000Z	b'Tocaba revisionado aprovechando que est\\xe1 en Disney Plus. Al contrario que en el cine, le he notado m\\xe1s ese momento valle. Trevor, incluso Katy por momentos me siguen sobrando. Me hubiera gustado m\\xe1s protagonismo de Xialing #ShangChi @DisneyPlusES https://t.co/aaa1W9ovHg'	es	['ShangChi']
1461097650938421251	2021-11-17T22:23:20.000Z	b'@thinkershang aaa Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']
1461097605002403849	2021-11-17T22:23:09.000Z	b'@thinkershang aa Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']
1461097598799036417	2021-11-17T22:23:08.000Z	b'RT @BarryKeoghan: Bro right now I am manifesting us two to be killing it together next \\u2764\\ufe0f#Druig #shangchi'	en	['Druig', 'shangchi']
1461097589655408645	2021-11-17T22:23:05.000Z	b'RT @magiantigoart: ok mas z\\xe9 bon\\xe9 me escuta--\\n\\n#spiderman #shangchi https://t.co/neXU5Hg6SU'	pt	['spiderman', 'shangchi']
1461097539600535552	2021-11-17T22:22:53.000Z	b'@thinkershang a Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']
1461097528837955588	2021-11-17T22:22:51.000Z	b'RT @kkkie__: \\u0e09\\u0e32\\u0e01\\u0e17\\u0e35\\u0e48\\u0e0a\\u0e2d\\u0e1a\\u0e17\\u0e35\\u0e48\\u0e2a\\u0e38\\u0e14 \\u0e1b\\u0e23\\u0e30\\u0e17\\u0e31\\u0e1a\\u0e43\\u0e08\\u0e17\\u0e35\\u0e48\\u0e2a\\u0e38\\u0e14 \\u0e43\\u0e19\\u0e2b\\u0e19\\u0e31\\u0e07\\u0e1a\\u0e23\\u0e23\\u0e22\\u0e32\\u0e22\\u0e08\\u0e34\\u0e15\\u0e21\\u0e31\\u0e07\\u0e01\\u0e23\\u0e41\\u0e15\\u0e48\\u0e02\\u0e2d\\u0e07\\u0e0a\\u0e32\\u0e07\\u0e0a\\u0e35 \\u0e41\\u0e15\\u0e48\\u0e22\\u0e31\\u0e22\\u0e19\\u0e49\\u0e2d\\u0e07\\u0e44\\u0e21\\u0e48\\u0e1e\\u0e39\\u0e14\\u0e40\\u0e22\\u0e2d\\u0e30\\u0e04\\u0e48\\u0e30 \\u0e08\\u0e49\\u0e2d\\u0e07\\u0e15\\u0e32\\u0e01\\u0e47\\u0e1e\\u0e2d \\u0e23\\u0e39\\u0e49\\u0e40\\u0e23\\u0e37\\u0e48\\u0e2d\\u0e07\\u0e40\\u0e25\\u0e22\\u0e27\\u0e48\\u0e32\\u0e09\\u0e31\\u0e19\\u0e01\\u0e47\\u0e21\\u0e35\\u0e08\\u0e34\\u0e15\\u0e21\\u0e31\\u0e07\\u2026'	th	[]
1461097485108142082	2021-11-17T22:22:40.000Z	b'@thinkershang Vote for #ShangChi for #TheActionMovie of 2021 #PCAs'	en	['ShangChi', 'TheActionMovie', 'PCAs']
